ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.5248542354610355	32.5	8.372093023255815	26.74418604651163	18.53488372093023	0.6889038974990915	64	581	71	10.0	108.0	72.0	6	7.0	15.0	11.0	0	0	98.25328207015991	3250	6448.475153207779	1982	39.01538461538462	
0.5093236565915374	38.48	8.785714285714286	32.214285714285715	22.357142857142858	0.6889038974990915	65	590	82	15.0	122.0	83.0	5	7.0	15.0	11.0	0	0	98.59752058982849	3300	6547.072673797607	2011	39.06060606060606	
0.516043812009189	40.3	8.5	27.38095238095238	19.071428571428573	0.6889038974990915	66	599	88	14.0	108.0	75.0	4	7.0	15.0	11.0	0	0	97.12227892875671	3350	6644.194952726364	2030	39.40298507462686	
0.5016744570820744	37.14	8.348837209302326	27.488372093023255	19.046511627906977	0.6889038974990915	67	607	96	12.0	108.0	75.0	3	7.0	15.0	11.0	0	0	98.67570495605469	3400	6742.870657682419	2054	39.588235294117645	
0.5216082730772696	39.88	8.837209302325581	40.093023255813954	27.88372093023256	0.6889038974990915	68	615	88	15.0	254.0	176.0	3	7.0	15.0	11.0	0	0	104.73034024238586	3450	6847.600997924805	2081	39.68115942028986	
0.5062667140712844	34.56	8.78048780487805	30.853658536585368	21.4390243902439	0.6889038974990915	69	625	107	12.0	97.0	67.0	7	8.0	15.0	11.0	0	0	99.51269054412842	3500	6947.113688468933	2110	39.714285714285715	
0.5174576995609782	38.86	9.042553191489361	34.723404255319146	24.06382978723404	0.6889038974990915	70	629	113	13.0	97.0	67.0	11	8.0	15.0	11.0	0	0	116.39223861694336	3550	7063.5059270858765	2142	39.66197183098592	
0.5061152059027514	32.22	8.675675675675675	33.91891891891892	23.243243243243242	0.6889038974990915	71	643	83	12.0	97.0	67.0	4	8.0	15.0	11.0	0	0	89.07968282699585	3600	7152.585609912872	2169	39.75	
0.5145596268700233	34.72	8.238095238095237	24.61904761904762	16.928571428571427	0.6889038974990915	72	652	81	12.0	80.0	54.0	4	7.0	15.0	11.0	0	0	97.26795625686646	3650	7249.853566169739	2196	39.83561643835617	
0.5093772048006517	29.48	8.525	27.875	19.275	0.6889038974990915	73	663	75	13.0	103.0	72.0	7	8.0	15.0	11.0	0	0	93.63046669960022	3700	7343.484032869339	2223	39.91891891891892	
0.5033931653158625	30.64	8.818181818181818	31.613636363636363	22.022727272727273	0.6889038974990915	74	670	75	14.0	111.0	79.0	6	8.0	15.0	11.0	0	0	105.07414388656616	3750	7448.558176755905	2257	39.81333333333333	
0.5048293858291318	33.76	9.051282051282051	42.48717948717949	29.333333333333332	0.6889038974990915	75	682	84	17.0	219.0	157.0	8	7.0	15.0	11.0	0	0	94.51936340332031	3800	7543.0775401592255	2287	39.81578947368421	
0.5050213446294889	33.2	8.9	38.425	26.2	0.6889038974990915	76	693	84	13.0	96.0	66.0	4	7.0	15.0	11.0	0	0	94.99711728096008	3850	7638.074657440186	2318	39.79220779220779	
0.5045480663812224	36.46	8.891304347826088	41.58695652173913	28.217391304347824	0.6889038974990915	77	698	94	15.0	219.0	154.0	13	7.0	15.0	11.0	0	0	128.76621222496033	3900	7766.840869665146	2352	39.69230769230769	
0.5066956221013782	44.3	8.682926829268293	38.707317073170735	26.121951219512194	0.6889038974990915	78	708	104	14.0	192.0	134.0	5	8.0	15.0	11.0	0	0	103.36811995506287	3950	7870.208989620209	2385	39.620253164556964	
0.5062617323023701	50.7	8.69767441860465	36.95348837209303	25.11627906976744	0.6889038974990915	79	716	136	13.0	156.0	108.0	2	7.0	15.0	11.0	0	0	116.77988457679749	4000	7986.988874197006	2417	39.575	
0.5060746251023397	62.66	9.24	36.62	25.06	0.6889038974990915	80	717	114	16	174	117	11	8	15	11	0	0	135.4656720161438	4050	8122.45454621315	2452	39.456790123456784	
0.5136262078575717	60.5	9.040816326530612	31.6734693877551	21.79591836734694	0.6889038974990915	81	719	137	12.0	87.0	58.0	12	8.0	15.0	11.0	0	0	131.43997979164124	4100	8253.894526004791	2486	39.36585365853659	
0.5068022407667905	65.22	9.25531914893617	33.702127659574465	23.23404255319149	0.6889038974990915	82	723	111	16.0	173.0	116.0	3	7.0	15.0	11.0	0	0	124.94657802581787	4150	8378.84110403061	2524	39.18072289156627	
